time,a1,a2,a3,a4,a5,a6
2024-10-24 06:25:20,-2.498001805406602e-16,-89.13333181940891,126.46514434841481, 2.7755575615628914e-16,-37.33181252900579,-3.885780586188048e-16
2024-10-24 06:25:49,0.0,-88.81020550224744,126.13597026312468, 0.0,-37.32576476087724,0.0
2024-10-24 06:25:49,0.0,-81.32209108833965,117.97932615385287, 0.0,-36.65723506551316,0.0
2024-10-24 06:25:50,0.0,-81.22873166175559,117.87131532952729, 0.0,-36.642583667771724,0.0
2024-10-24 06:25:50,0.0,-81.1347478111419,117.76242755660432, 0.0,-36.62767974546243,0.0
2024-10-24 06:25:50,0.0,-81.22878640667781,117.87137871070685, 0.0,-36.64259230402905,0.0
2024-10-24 06:25:50,0.0,-82.5153103077574,119.34628095487102, 0.0,-36.830970647113645,0.0
2024-10-24 06:25:50,0.0,-82.82316985711925,119.69487857144351, 0.0,-36.87170871432426,0.0
2024-10-24 06:25:50,0.0,-83.45238641138823,120.40211652559951, 0.0,-36.94973011421128,0.0
2024-10-24 06:25:50,0.0,-83.86972320440088,120.86730862350697, 0.0,-36.99758541910609,0.0
2024-10-24 06:25:50,0.0,-84.18075215737831,121.21197768340222, 0.0,-37.0312255260239,0.0
2024-10-24 06:25:50,0.0,-84.70935919312595,121.79378067472233, 0.0,-37.08442148159639,0.0
2024-10-24 06:25:50,0.0,-84.80664325578877,121.9003083570689, 0.0,-37.0936651012801,0.0
2024-10-24 06:25:50,0.0,-85.22937945478654,122.36123512601479, 0.0,-37.131855671228266,0.0
2024-10-24 06:25:50,0.0,-85.54470424415346,122.70295162349527, 0.0,-37.15824737934182,0.0
2024-10-24 06:25:50,0.0,-85.78982975519573,122.96735479342595, 0.0,-37.177525038230236,0.0
2024-10-24 06:25:50,0.0,-85.83891902889087,123.0201743220918, 0.0,-37.18125529320094,0.0
2024-10-24 06:25:51,0.0,-86.25448241118342,123.46557204492062, 0.0,-37.21108963373721,0.0
2024-10-24 06:25:51,0.0,-86.41348800957164,123.63516726026047, 0.0,-37.22167925068885,0.0
2024-10-24 06:25:51,0.0,-86.99777403936834,124.25443533656646, 0.0,-37.25666129719812,0.0
2024-10-24 06:25:51,0.0,-87.60114886509116,124.88744016230123, 0.0,-37.28629129721007,0.0
2024-10-24 06:25:51,0.0,-87.81155725439437,125.10662725500642, 0.0,-37.29507000061207,0.0
2024-10-24 06:25:51,0.0,-88.91378325393043,126.24169351193285, 0.0,-37.32791025800245,0.0
2024-10-24 06:25:51,0.0,-89.675735261412,127.01342751926163, 0.0,-37.33769225784964,0.0
2024-10-24 06:25:51,0.0,-90.05257105143386,127.39119528649229, 0.0,-37.33862423505844,0.0
2024-10-24 06:25:51,0.0,-91.18180618989157,128.5077433660977, 0.0,-37.325937176206146,0.0
2024-10-24 06:25:51,0.0,-91.28560870518564,128.60921499384006, 0.0,-37.32360628865444,0.0
2024-10-24 06:25:51,0.0,-91.23446655707511,128.55924574121377, 0.0,-37.32477918413867,0.0
2024-10-24 06:25:51,0.0,-89.24279693185304,126.57622738662042, 0.0,-37.333430454767374,0.0
2024-10-24 06:25:51,0.0,-86.71687159174044,123.957486584585, 0.0,-37.24061499284453,0.0
2024-10-24 06:25:52,0.0,-85.18258276114571,122.31036904738569, 0.0,-37.127786286239996,0.0
2024-10-24 06:25:52,0.0,-84.5610001178192,121.63099769889118, 0.0,-37.06999758107198,0.0
2024-10-24 06:25:52,0.0,-84.20335654011033,121.23695938793699, 0.0,-37.03360284782666,0.0
2024-10-24 06:25:52,0.0,-84.15565306405097,121.18422817355142, 0.0,-37.02857510950045,0.0
2024-10-24 06:25:52,0.0,-84.20407946163779,121.23775818866804, 0.0,-37.033678727030264,0.0
2024-10-24 06:25:52,0.0,-85.25936664720797,122.39380923725074, 0.0,-37.134442590042795,0.0
2024-10-24 06:25:52,0.0,-86.89637287517871,124.1474066298104, 0.0,-37.25103375463172,0.0
2024-10-24 06:25:52,0.0,-88.37081814205891,125.68531158319871, 0.0,-37.31449344113983,0.0
2024-10-24 06:25:52,0.0,-88.57228448764074,125.89238192052059, 0.0,-37.32009743287987,0.0
2024-10-24 06:25:52,0.0,-89.09660436150313,126.42782518907919, 0.0,-37.33122082757606,0.0
2024-10-24 06:25:52,0.0,-89.89827347573741,127.23682866966747, 0.0,-37.338555193930056,0.0
2024-10-24 06:25:52,0.0,-91.02703433885205,128.35608286172186, 0.0,-37.32904852286981,0.0
2024-10-24 06:25:52,0.0,-91.9376302470472,129.2421140772647, 0.0,-37.304483830217485,0.0
2024-10-24 06:25:52,0.0,-93.72049519743524,130.93328161788065, 0.0,-37.212786420445426,0.0
2024-10-24 06:25:52,0.0,-95.90627711142379,132.92826424795518, 0.0,-37.02198713653143,0.0
2024-10-24 06:25:52,0.0,-96.73925171214663,133.665965717376, 0.0,-36.92671400522938,0.0
2024-10-24 06:25:52,0.0,-97.01850599386269,133.91050988628072, 0.0,-36.89200389241803,0.0
2024-10-24 06:25:52,0.0,-97.07438571976061,133.95927740552702, 0.0,-36.88489168576641,0.0
2024-10-24 06:25:58,0.1756523404725072,-97.07407843379427,133.95900938181268, 0.2926499012767814,-36.88528974969147,-0.23407347490673377
2024-10-24 06:25:58,4.5996986421012,-96.86343452010406,133.77488452304652, 7.629833939646859,-37.15642547315967,-6.09401458479692
2024-10-24 06:25:58,7.070770382042357,-96.57512344093868,133.52158981863928, 11.66007237721799,-37.52200745474697,-9.295231478554424
2024-10-24 06:25:58,8.658872782185687,-96.32465519095587,133.30033858302644, 14.208069461389506,-37.83455180495627,-11.307990610893032
2024-10-24 06:25:58,8.858930264403751,-96.2894613704838,133.26916036119673, 14.526313275358408,-37.87809883613271,-11.55864946150674
2024-10-24 06:25:59,8.931827050255183,-96.27643422125198,133.25761399267338, 14.642113932638965,-37.89419511949108,-11.64981415193153
2024-10-24 06:25:59,8.972818888977638,-96.26906098378889,133.251077518737, 14.707193732917274,-37.90329999650635,-11.701038251785839
2024-10-24 06:25:59,9.135500228711424,-96.23946049146008,133.22482650741733, 14.965199159792657,-37.93981264192772,-11.904039623949581
2024-10-24 06:25:59,9.215011584720735,-96.22479604139937,133.21181563184575, 15.091141353701794,-37.95787797403337,-12.003088960408919
2024-10-24 06:25:59,9.313363955702481,-96.2064775714202,133.1955573673024, 15.24678081351463,-37.98042292799144,-12.12545446789462
2024-10-24 06:25:59,9.355405690735639,-96.19858668452524,133.18855208881084, 15.313260965655822,-37.9901269633982,-12.17770842003889
2024-10-24 06:25:59,9.339529443908832,-96.20157078192506,133.191201406462, 15.288159521570865,-37.9864577150111,-12.157979430002262
2024-10-24 06:25:59,9.161912286154648,-96.23460361570741,133.22051772228716, 15.007046258141296,-37.94579761349147,-11.936954144909652
2024-10-24 06:25:59,8.253211280865795,-96.3935118510382,133.36127475020714, 13.560811212190295,-37.74909055220696,-10.797662172510162
2024-10-24 06:25:59,6.615640999763593,-96.63747423736261,133.57649343282648, 10.923260400354751,-37.44347893878785,-8.711428404266895
2024-10-24 06:25:59,6.189798654111785,-96.69202317523383,133.6244702027612, 10.231447125896295,-37.37453671114554,-8.162638236182682
2024-10-24 06:25:59,5.6873167621054765,-96.75168638653531,133.67688435067086, 9.4123054006747,-37.298872898682646,-7.51209663442217
2024-10-24 06:25:59,5.085606206188419,-96.8164461653865,133.7337040659928, 8.427676805691071,-37.216438938006064,-6.729148041604209
2024-10-24 06:25:59,4.465142372358074,-96.87560897408206,133.78554776762974, 7.408500102292468,-37.14084857482729,-5.9177150095814754
2024-10-24 06:25:59,3.547512781954336,-96.94896404188451,133.8497414735482, 5.894949009524776,-37.04675026143701,-4.711046334755947
2024-10-24 06:25:59,3.084769039993636,-96.9795659239793,133.8764931645803, 5.129274102443238,-37.00737141244004,-4.099988248792756
2024-10-24 06:25:59,2.6261291232239476,-97.00567486429698,133.89930402662978, 4.369044324119783,-36.97371643377641,-3.4929272999804297
2024-10-24 06:25:59,2.0406033372855594,-97.03290490081991,133.92308145275894, 3.3968541763296822,-36.938559574583365,-2.7161878507469397
2024-10-24 06:25:59,0.6697279128779963,-97.06991845935792,133.9553807665165, 1.115718850575683,-36.890677926120325,-0.8923728733596676
