time,a1,a2,a3,a4,a5,a6
2024-08-19 07:14:13,0.0,-89.2403318010355,126.40984300215895, 0.0,-37.16951120112345,0.0
2024-08-19 07:14:13,0.0,-91.46558265985846,125.090387644925, 0.0,-33.62480498506657,0.0
2024-08-19 07:14:13,0.0,-92.0531788977546,124.67991883311026, 0.0,-32.626739935355666,0.0
2024-08-19 07:14:13,0.0,-92.20084016283565,124.57203794449057, 0.0,-32.37119778165493,0.0
2024-08-19 07:14:13,0.0,-92.22893835791608,124.551284970178, 0.0,-32.32234661226194,0.0
2024-08-19 07:14:13,0.0,-92.28497269819303,124.50968153104424, 0.0,-32.224708832851206,0.0
2024-08-19 07:14:13,0.0,-92.3963941509285,124.42608587418235, 0.0,-32.029691723253855,0.0
2024-08-19 07:14:13,0.0,-92.47939501711679,124.3630502781466, 0.0,-31.88365526102982,0.0
2024-08-19 07:14:13,0.0,-92.70444864304484,124.18877163049787, 0.0,-31.484322987453034,0.0
2024-08-19 07:14:13,0.0,-92.86636324430037,124.0602631845301, 0.0,-31.193899940229734,0.0
2024-08-19 07:14:13,0.0,-92.91990878541331,124.01717427698279, 0.0,-31.09726549156949,0.0
2024-08-19 07:14:13,0.0,-93.11214809757162,123.85999417585668, 0.0,-30.747846078285075,0.0
2024-08-19 07:14:13,0.0,-93.24315643566712,123.75059957058926, 0.0,-30.50744313492214,0.0
2024-08-19 07:14:13,0.0,-93.15961970749869,123.82057108776817, 0.0,-30.660951380269488,0.0
2024-08-19 07:14:14,0.0,-92.7483806664966,124.15416630501149, 0.0,-31.405785638514892,0.0
2024-08-19 07:14:14,0.0,-92.45370321519853,124.38263239959112, 0.0,-31.928929184392594,0.0
2024-08-19 07:14:14,0.0,-91.8935877101025,124.79432826773602, 0.0,-32.90074055763355,0.0
2024-08-19 07:14:14,0.0,-90.99579619497521,125.39827025379397, 0.0,-34.40247405881878,0.0
2024-08-19 07:14:14,0.0,-90.32611066200266,125.8086330943684, 0.0,-35.48252243236574,0.0
2024-08-19 07:14:14,0.0,-88.84438595308637,126.61116352458129, 0.0,-37.766777571494934,0.0
2024-08-19 07:14:14,0.0,-88.32342924141099,126.86264020884892, 0.0,-38.539210967437924,0.0
2024-08-19 07:14:14,0.0,-87.55892787622665,127.20586341223554, 0.0,-39.64693553600887,0.0
2024-08-19 07:14:14,0.0,-86.75708728437064,127.5353264753586, 0.0,-40.77823919098799,0.0
2024-08-19 07:14:14,0.0,-86.36342828070917,127.68640829669891, 0.0,-41.322980015989764,0.0
2024-08-19 07:14:14,0.0,-85.83891351445536,127.87741303116131, 0.0,-42.03849951670595,0.0
2024-08-19 07:14:14,0.0,-85.60773385328659,127.95799957662076, 0.0,-42.350265723334175,0.0
2024-08-19 07:14:14,0.0,-84.86731446810566,128.20195888181843, 0.0,-43.33464441371277,0.0
2024-08-19 07:14:14,0.0,-84.82750819222125,128.21448251454578, 0.0,-43.386974322324534,0.0
2024-08-19 07:14:15,0.0,-84.90826787834304,128.18901260556413, 0.0,-43.280744727221084,0.0
2024-08-19 07:14:15,0.0,-85.02734508616598,128.1510118530712, 0.0,-43.12366676690524,0.0
2024-08-19 07:14:15,0.0,-85.15487930124168,128.10971659974186, 0.0,-42.95483729850019,0.0
2024-08-19 07:14:15,0.0,-85.4674756615466,128.00584887916452, 0.0,-42.538373217617924,0.0
2024-08-19 07:14:15,0.0,-86.40954126138087,127.66905981673906, 0.0,-41.2595185553582,0.0
2024-08-19 07:14:15,0.0,-86.99421941090924,127.44099402188617, 0.0,-40.44677461097693,0.0
2024-08-19 07:14:15,0.0,-87.4230937911664,127.26380246098047, 0.0,-39.840708669814106,0.0
2024-08-19 07:14:15,0.0,-87.45960252340012,127.24831733082222, 0.0,-39.78871480742212,0.0
2024-08-19 07:14:15,0.0,-87.53244608302872,127.21722901501369, 0.0,-39.68478293198497,0.0
2024-08-19 07:14:15,0.0,-87.95704005572418,127.03083351159549, 0.0,-39.07379345587133,0.0
2024-08-19 07:14:15,0.0,-88.03626729643352,126.99505167970503, 0.0,-38.95878438327151,0.0
2024-08-19 07:14:15,0.0,-88.62201649689179,126.7203231510381, 0.0,-38.098306654146334,0.0
2024-08-19 07:14:15,0.0,-89.17608498455668,126.44312878034407, 0.0,-37.2670437957874,0.0
2024-08-19 07:14:15,0.0,-89.73958283630473,126.14269560571667, 0.0,-36.403112769411955,0.0
2024-08-19 07:14:16,0.0,-90.06986695171274,125.95736591341036, 0.0,-35.887498961697624,0.0
2024-08-19 07:14:16,0.0,-90.23618563481925,125.86133245349258, 0.0,-35.62514681867333,0.0
2024-08-19 07:14:16,0.0,-90.39394735371962,125.76851240329184, 0.0,-35.37456504957223,0.0
2024-08-19 07:14:16,0.0,-90.4253322679718,125.74984298871014, 0.0,-35.32451072073833,0.0
2024-08-19 07:14:16,0.0,-90.51915263840442,125.69362473825065, 0.0,-35.17447209984624,0.0
2024-08-19 07:14:16,0.0,-90.45673566041043,125.73109414759989, 0.0,-35.27435848718947,0.0
2024-08-19 07:14:16,0.0,-90.39321907718885,125.76894481158787, 0.0,-35.37572573439903,0.0
2024-08-19 07:14:16,0.0,-90.14940510508639,125.91167065963121, 0.0,-35.762265554544825,0.0
2024-08-19 07:14:16,0.0,-89.84437549382804,126.0846553566559, 0.0,-36.240279862827876,0.0
2024-08-19 07:14:16,0.0,-89.68121397732459,126.1747221480604, 0.0,-36.493508170735815,0.0
2024-08-19 07:14:16,0.0,-89.64897935213867,126.19231736728767, 0.0,-36.54333801514899,0.0
