time,x,y,z
2024-12-16 07:35:00,1395.0,0,1515.0
2024-12-16 07:35:26,1394.5223550536653,0,1505.1718534989868
2024-12-16 07:35:26,1394.1563060493604,0,1497.6399340921928
2024-12-16 07:35:26,1393.4406183779813,0,1482.9137586406184
2024-12-16 07:35:26,1392.9616112431117,0,1473.0575833944404
2024-12-16 07:35:26,1392.5575770182952,0,1464.7440702223817
2024-12-16 07:35:26,1392.1359557235396,0,1456.068680930392
2024-12-16 07:35:27,1391.7073758310673,0,1447.2501097240436
2024-12-16 07:35:27,1391.25989237053,0,1438.042573790314
2024-12-16 07:35:27,1390.5546255683175,0,1423.5308208499034
2024-12-16 07:35:27,1389.8235701842357,0,1408.4884353494533
2024-12-16 07:35:27,1389.1804868281579,0,1395.256185151071
2024-12-16 07:35:27,1388.3174930872372,0,1377.4990017446296
2024-12-16 07:35:27,1387.4320796313452,0,1359.2805044586285
2024-12-16 07:35:27,1386.5505495687278,0,1341.1419128814875
2024-12-16 07:35:27,1385.6690195037957,0,1323.0033212567191
2024-12-16 07:35:27,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:27,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:27,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:28,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:28,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:52,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:52,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:52,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:52,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:52,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:52,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:52,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:52,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:53,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:54,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:54,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:54,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:54,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:54,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:54,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:54,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:54,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:54,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:55,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:56,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:57,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:58,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:35:59,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:00,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:01,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
2024-12-16 07:36:02,1384.798424286157,0,1305.0897278905697
