time,x,y,z
2024-11-06 09:31:24,1422.5,0,630.9900385332325
2024-11-06 09:31:24,1422.5,0,634.1435935216258
2024-11-06 09:31:24,1422.5,0,635.4362525148479
2024-11-06 09:31:24,1422.5,0,640.6645016200239
2024-11-06 09:31:24,1422.5,0,643.6795820553169
2024-11-06 09:31:24,1422.5,0,646.8337832466674
2024-11-06 09:31:24,1422.5,0,653.1797660834309
2024-11-06 09:31:25,1422.5,0,651.7818562171344
2024-11-06 09:31:25,1422.5,0,648.6470453147025
2024-11-06 09:31:25,1422.5,0,644.2360237858485
2024-11-06 09:31:25,1422.5,0,635.8909254749311
2024-11-06 09:31:25,1422.5,0,631.4821987239413
2024-11-06 09:31:25,1422.5,0,630.0843529675639
2024-11-06 09:31:25,1422.5,0,624.1537804113793
2024-11-06 09:31:25,1422.5,0,621.3577606338162
2024-11-06 09:31:25,1422.5,0,619.9597078667363
2024-11-06 09:31:25,1422.5,0,618.5616265130086
2024-11-06 09:31:25,1422.5,0,618.6882677099336
2024-11-06 09:31:25,1422.5,0,617.2904141981892
2024-11-06 09:31:25,1422.5,0,615.8925321085036
2024-11-06 09:31:25,1422.5,0,613.0966821916722
2024-11-06 09:31:25,1422.5,0,611.826591130406
2024-11-06 09:31:25,1422.5,0,609.0310825133851
2024-11-06 09:31:25,1422.5,0,607.6332853461323
2024-11-06 09:31:25,1422.5,0,606.2354596052667
2024-11-06 09:31:25,1422.5,0,604.9667169746292
2024-11-06 09:31:25,1422.5,0,603.5690904298281
2024-11-06 09:31:34,1422.5,0,604.9879315694398
2024-11-06 09:31:34,1422.5,0,608.1431592775133
2024-11-06 09:31:34,1422.5,0,609.5619054747507
2024-11-06 09:31:34,1422.5,0,619.0019054604455
2024-11-06 09:31:34,1422.5,0,623.2770950197593
2024-11-06 09:31:34,1422.5,0,641.3570950149908
2024-11-06 09:31:34,1422.5,0,651.5170950292959
2024-11-06 09:31:34,1422.5,0,663.7570950149908
2024-11-06 09:31:34,1422.5,0,677.1170950292959
2024-11-06 09:31:34,1422.5,0,692.9570950149908
2024-11-06 09:31:34,1422.5,0,703.2770950197593
2024-11-06 09:31:34,1422.5,0,716.9570950149908
2024-11-06 09:31:34,1422.5,0,732.1570950149908
2024-11-06 09:31:34,1422.5,0,745.517095029296
2024-11-06 09:31:35,1422.5,0,747.7893512714162
2024-11-06 09:31:35,1422.5,0,746.3936203242858
2024-11-06 09:31:35,1422.5,0,743.602072838699
2024-11-06 09:31:35,1422.5,0,737.1208788224307
2024-11-06 09:31:35,1422.5,0,724.240878827199
2024-11-06 09:31:35,1422.5,0,713.3608788319674
2024-11-06 09:31:35,1422.5,0,709.8364850122903
2024-11-06 09:31:35,1422.5,0,708.5410987177487
2024-11-06 09:31:35,1422.5,0,704.0183473660087
2024-11-06 09:31:36,1422.5,0,702.724142080757
2024-11-06 09:31:36,1422.5,0,701.32944120354
2024-11-06 09:31:36,1422.5,0,698.5399540122692
2024-11-06 09:31:36,1422.5,0,695.8523145903877
2024-11-06 09:31:36,1422.5,0,694.4577265462748
2024-11-06 09:31:36,1422.5,0,687.8647430659302
2024-11-06 09:31:36,1422.5,0,681.4010656555158
2024-11-06 09:31:36,1422.5,0,678.3789286978752
2024-11-06 09:31:36,1422.5,0,676.9845513751116
2024-11-06 09:31:36,1422.5,0,675.5901455919868
2024-11-06 09:31:36,1422.5,0,674.1957113475962
2024-11-06 09:31:36,1422.5,0,672.9073478924705
2024-11-06 09:31:36,1422.5,0,671.513111828898
2024-11-06 09:31:36,1422.5,0,670.2254179517164
