time,a1,a2,a3,a4,a5,a6
2024-08-19 04:04:53,4.440892098500626e-15,-89.13333181940895,126.46514434841467, 3.3306690738754696e-15,-37.33181252900582,1.5543122344752192e-15
2024-08-19 04:05:05,0.0,-88.9979420597389,126.53416067838312, 0.0,-37.5362186186442,0.0
2024-08-19 04:05:05,0.0,-87.06939901604862,127.41055271772244, 0.0,-40.341153701673825,0.0
2024-08-19 04:05:05,0.0,-86.99633796000408,127.44013974331463, 0.0,-40.443801783310555,0.0
2024-08-19 04:05:05,0.0,-86.37536645095086,127.68192573180222, 0.0,-41.30655928085136,0.0
2024-08-19 04:05:05,0.0,-83.22884698508301,128.67081519035304, 0.0,-45.441968205270015,0.0
2024-08-19 04:05:05,0.0,-81.8952693801989,128.9872054867178, 0.0,-47.09193610651893,0.0
2024-08-19 04:05:05,0.0,-81.60614285939245,129.04870274911318, 0.0,-47.44255988972073,0.0
2024-08-19 04:05:05,0.0,-81.51957788237618,129.0666430950107, 0.0,-47.54706521263452,0.0
2024-08-19 04:05:05,0.0,-80.94861075009746,129.17964292277654, 0.0,-48.231032172679086,0.0
2024-08-19 04:05:05,0.0,-80.04813343747142,129.3396816740216, 0.0,-49.29154823655017,0.0
2024-08-19 04:05:05,0.0,-79.62323120420163,129.40778445586662, 0.0,-49.78455325166498,0.0
2024-08-19 04:05:05,0.0,-79.52164912770866,129.42338263119103, 0.0,-49.90173350348238,0.0
2024-08-19 04:05:05,0.0,-79.74672759120655,129.38846835565522, 0.0,-49.64174076444866,0.0
2024-08-19 04:05:05,0.0,-80.21571248036311,129.31153552808576, 0.0,-49.09582304772264,0.0
2024-08-19 04:05:05,0.0,-82.8323356417076,128.77067980370055, 0.0,-45.93834416199298,0.0
2024-08-19 04:05:05,0.0,-84.52207016222097,128.30863138521346, 0.0,-43.78656122299248,0.0
2024-08-19 04:05:05,0.0,-86.2012702907881,127.74669255371026, 0.0,-41.54542226292217,0.0
2024-08-19 04:05:06,0.0,-88.38538076739849,126.83350594943226, 0.0,-38.448125182033735,0.0
2024-08-19 04:05:06,0.0,-89.60966014062248,126.21369189067912, 0.0,-36.604031750056635,0.0
2024-08-19 04:05:06,0.0,-91.4937850925767,125.07134802007084, 0.0,-33.577562927494114,0.0
2024-08-19 04:05:06,0.0,-93.18665574773937,123.79800918783603, 0.0,-30.61135344009668,0.0
2024-08-19 04:05:06,0.0,-93.44885262330692,123.57498281643811, 0.0,-30.1261301931312,0.0
2024-08-19 04:05:06,0.0,-93.50789741239969,123.52367895073381, 0.0,-30.01578153833413,0.0
2024-08-19 04:05:07,0.09142951710103017,-93.5077643404383,123.52363485972509, 0.182770888988387,-30.015996789863053,-0.15825884658769418
2024-08-19 04:05:07,0.18127916031982544,-93.50750540916188,123.52339123363907, 0.36238068447897986,-30.01638221342834,-0.3137801062079408
2024-08-19 04:05:07,0.7395098088577274,-93.50207340698975,123.5182800524804, 1.4780495580726876,-30.02446611244318,-1.27978384544479
2024-08-19 04:05:07,1.728517314828017,-93.47627287144397,123.49399656093743, 3.4520490807068747,-30.06281747316526,-2.9885750834665883
2024-08-19 04:05:07,2.0181656565190855,-93.46479904463912,123.48319379035897, 4.02910292566175,-30.079848998275555,-3.4879378977455757
2024-08-19 04:05:07,2.1061973706018207,-93.46095992195002,123.47957870807979, 4.204360160646413,-30.085544450616897,-3.6395804483723717
2024-08-19 04:05:07,2.673347207376701,-93.43229061360516,123.4525746305324, 5.331854669131335,-30.128024546368568,-4.6149055115385895
2024-08-19 04:05:07,3.8372516616638044,-93.352086609201,123.37695583979175, 7.634714862336861,-30.24638357983859,-6.6052766295907555
2024-08-19 04:05:07,4.8861276153455115,-93.25512582592155,123.28539389685639, 9.693502884689586,-30.388533538233702,-8.382147940092157
2024-08-19 04:05:07,6.295682990384803,-93.08779609227197,123.12700947266467, 12.428639136062406,-30.631475288514412,-10.737827734760058
2024-08-19 04:05:07,7.240187772322871,-92.95178310900808,122.9979207228165, 14.237223426831854,-30.826777564125774,-12.291693378232013
2024-08-19 04:05:07,9.10442039800652,-92.62657934922167,122.68801090473687, 17.74012078493655,-31.28607779724174,-15.290582712781445
2024-08-19 04:05:07,10.052495255623619,-92.4320325057954,122.50176237178113, 19.483685126910544,-31.555833875261197,-16.777125554469226
2024-08-19 04:05:07,10.149209249722738,-92.411072625308,122.48165849709923, 19.66001504821044,-31.584678160245257,-16.927208351972773
2024-08-19 04:05:07,10.162981482107703,-92.40807107550457,122.47877892561193, 19.685101169528817,-31.588805348867478,-16.948556409909546
2024-08-19 04:05:07,9.925835851955606,-92.45916949628358,122.52778009231434, 19.252322434892974,-31.5184262224364,-16.580128878789512
2024-08-19 04:05:07,5.006940823062577,-93.24245045253994,123.27341261720107, 9.929449793573953,-30.407041214940538,-8.585600212146886
2024-08-19 04:05:07,-1.0313320918281943,-93.49661184530609,123.51314055788771, -2.060967488379199,-30.032590678599536,1.7844565117565239
2024-08-19 04:05:07,-8.05725360071293,-92.81856080741215,122.87117889885693, -15.784029801355805,-31.016223777585434,13.61781599142156
2024-08-19 04:05:07,-12.527676566737705,-91.82999842197076,121.92136889983445, -23.901937280486354,-32.36800028964234,20.521948121180905
2024-08-19 04:05:07,-14.957469227570131,-91.10380755766683,121.21315197942067, -28.037450516793257,-33.30504106122278,23.992982594823665
2024-08-19 04:05:08,-15.655948310831068,-90.86968435318086,120.98292740889093, -29.18792722915878,-33.59782550030614,24.95187044759487
2024-08-19 04:05:08,-15.674118232665283,-90.86344056527084,120.97677493210594, -29.217624995064725,-33.605573863207596,24.976581205124774
2024-08-19 04:05:08,-15.576843720366176,-90.89677638006553,121.00961561416862, -29.05849891748662,-33.56416933760624,24.844151797041327
2024-08-19 04:05:08,-15.100228723349792,-91.05688804987437,121.16708787261429, -28.27399409403986,-33.364069492473085,24.190387399048934
2024-08-19 04:05:08,-12.518992581767568,-91.83235129196937,121.92364908228447, -23.88679088641931,-32.36489042742008,20.509170608277376
2024-08-19 04:05:08,-9.519035777537834,-92.54393335985667,122.60896799784021, -18.505935427434885,-31.401123481080845,15.944056809757218
2024-08-19 04:05:08,-7.320395394058609,-92.93934565971766,122.98610091876206, -14.389821500717897,-30.844540893963558,12.422642100411979
2024-08-19 04:05:08,-4.392116555940758,-93.30371442869757,123.33129680635692, -8.72605005217434,-30.31742736907236,7.547517164109682
2024-08-19 04:05:08,-0.9697367438434051,-93.49791453487285,123.5143664736447, -1.937955215112651,-30.030653112716863,1.677960050313403
2024-08-19 04:05:08,1.9449437382625734,-93.4678673071769,123.4860828196809, 3.8832838224125097,-30.075295962673138,-3.3617598578538823
2024-08-19 04:05:08,2.9031902145177284,-93.41873076704672,123.43979758472993, 5.787888220673615,-30.148084865466345,-5.009254049001639
2024-08-19 04:05:08,2.9202467483585464,-93.41767983988865,123.4388071978823, 5.821707571085546,-30.14963875042819,-5.03849535822122
2024-08-19 04:05:08,2.8345682237986,-93.42289650994456,123.44372317088688, 5.65179369762071,-30.14192426224407,-4.8915773323128535
2024-08-19 04:05:08,1.8363346636990483,-93.47220938927842,123.49017098782839, 3.666919020504685,-30.068850901109766,-3.1745269967334986
2024-08-19 04:05:08,0.3321732392103123,-93.50668667145158,123.52262088335343, 0.6640043598149079,-30.017600868974974,-0.5749490695853483
2024-08-19 04:05:08,-2.1840355637538416,-93.4574286469321,123.47625328970622, -4.359271656489189,-30.090781756966678,3.773610711675576
2024-08-19 04:05:08,-4.015599221947948,-93.33725336353348,123.36295875660522, -7.986007786384587,-30.268196122266815,6.908656401332247
2024-08-19 04:05:08,-2.374159476158548,-93.44826379551296,123.46762172832092, -4.737434492351923,-30.104367881829702,4.100765947005615
2024-08-19 04:05:08,-0.3308285004266838,-93.5066960931115,123.52262974825705, -0.6613164577263634,-30.017586845669605,0.5726216941127089
2024-08-19 04:05:08,1.5427380466637644,-93.48269750914694,123.50004448244665, 3.0816296107158303,-30.053274469484528,-2.667980683175233
2024-08-19 04:05:08,2.210179271776393,-93.45621380284088,123.47510921684767, 4.411290881407601,-30.09258319719367,-3.818616292312827
2024-08-19 04:05:09,2.026931500876204,-93.46442411624379,123.48284075264154, 4.046557069723767,-30.08040528779338,-3.503040637916215
2024-08-19 04:05:09,1.815432083898742,-93.47301640284297,123.49093077437895, 3.62526838935265,-30.067652799573015,-3.1384828295406684
