time,a1,a2,a3,a4,a5,a6
2024-08-19 03:57:17,5.9164567891575885e-31,-89.13333181940892,126.46514434841478, -1.9721522630525295e-30,-37.3318125290058,3.944304526105059e-31
2024-08-19 03:57:26,0.0,-89.17552384690225,126.44341843018108, 0.0,-37.26789458327886,0.0
2024-08-19 03:57:26,0.0,-91.0450246000787,125.36680943540742, 0.0,-34.32178483532874,0.0
2024-08-19 03:57:26,0.0,-91.31153804371722,125.19325307954671, 0.0,-33.88171503582949,0.0
2024-08-19 03:57:26,0.0,-91.34917311130906,125.16829690084255, 0.0,-33.8191237895335,0.0
2024-08-19 03:57:26,0.0,-91.49954815486909,125.06744937974061, 0.0,-33.56790122487153,0.0
2024-08-19 03:57:26,0.0,-91.68481014650229,124.94066524049535, 0.0,-33.25585509399306,0.0
2024-08-19 03:57:26,0.0,-91.90497986889063,124.78623540923377, 0.0,-32.88125554034316,0.0
2024-08-19 03:57:26,0.0,-92.0141846815484,124.70808100629932, 0.0,-32.69389632475093,0.0
2024-08-19 03:57:26,0.0,-92.1221053713957,124.62980657332376, 0.0,-32.50770120192806,0.0
2024-08-19 03:57:26,0.0,-92.15791625567873,124.60360158369834, 0.0,-32.4456853280196,0.0
2024-08-19 03:57:26,0.0,-92.30080061161087,124.49787718519975, 0.0,-32.19707657358889,0.0
2024-08-19 03:57:27,0.0,-92.59764979718906,124.27209476040377, 0.0,-31.67444496321473,0.0
2024-08-19 03:57:27,0.0,-92.87070785707103,124.05677806932103, 0.0,-31.186070212250005,0.0
2024-08-19 03:57:27,0.0,-93.17179048326403,123.8104243159227, 0.0,-30.63863383265868,0.0
2024-08-19 03:57:27,0.0,-93.38540067903672,123.62966764597228, 0.0,-30.244266966935555,0.0
2024-08-19 03:57:27,0.0,-93.35302249094467,123.65739500272129, 0.0,-30.304372511776624,0.0
2024-08-19 03:57:27,0.0,-93.24750573318344,123.7469354712576, 0.0,-30.49942973807416,0.0
2024-08-19 03:57:27,0.0,-93.01720572717672,123.93811155725996, 0.0,-30.920905830083235,0.0
2024-08-19 03:57:27,0.0,-92.84206450681084,124.07971904815992, 0.0,-31.23765454134907,0.0
2024-08-19 03:57:27,0.0,-92.14030917743258,124.61650026653774, 0.0,-32.47619108910515,0.0
2024-08-19 03:57:27,0.0,-91.35922046835014,125.1616153526854, 0.0,-33.802394884335264,0.0
2024-08-19 03:57:27,0.0,-88.19354210616035,126.9230643489821, 0.0,-38.72952224282175,0.0
2024-08-19 03:57:27,0.0,-86.77480846452407,127.52836450356062, 0.0,-40.75355603903656,0.0
2024-08-19 03:57:27,0.0,-86.1657199214081,127.7597597220564, 0.0,-41.59403980064831,0.0
2024-08-19 03:57:27,0.0,-85.9043093186861,127.85422314367341, 0.0,-41.949913824987306,0.0
2024-08-19 03:57:27,0.0,-85.48220363186599,128.00086101594525, 0.0,-42.51865738407927,0.0
2024-08-19 03:57:27,0.0,-84.91937350938593,128.18549104920427, 0.0,-43.266117539818346,0.0
2024-08-19 03:57:27,0.0,-84.43205989331352,128.3357275865653, 0.0,-43.90366769325179,0.0
2024-08-19 03:57:27,0.0,-84.04811211101541,128.4480653338958, 0.0,-44.399953222880406,0.0
2024-08-19 03:57:27,0.0,-83.42811683938777,128.61870340744503, 0.0,-45.190586568057284,0.0
2024-08-19 03:57:27,0.0,-83.00821478963256,128.72700526834885, 0.0,-45.71879047871627,0.0
2024-08-19 03:57:27,0.0,-82.65194691691215,128.81445901065007, 0.0,-46.16251209373793,0.0
2024-08-19 03:57:28,0.0,-81.66505858821063,129.0363688951599, 0.0,-47.371310306949255,0.0
2024-08-19 03:57:28,0.0,-80.94098655700968,129.18109011849015, 0.0,-48.24010356148048,0.0
2024-08-19 03:57:28,0.0,-80.6602124003742,129.23327454122938, 0.0,-48.57306214085519,0.0
