time,x,y,z
2024-07-17 06:25:30,1422.5,0,637.0161071185554
2024-07-17 06:25:30,1422.5,0,637.0161071185554
2024-07-17 06:25:30,1422.5,0,637.0161071185554
2024-07-17 06:25:30,1422.5,0,637.0161071185554
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
2024-07-17 06:25:32,1422.5,0,676.0957512386096
