time,x,y,z
2024-11-06 08:18:08,1422.5,0,628.360141461577
2024-11-06 08:18:08,1422.5,0,632.7007805641682
2024-11-06 08:18:08,1422.5,0,634.8705591888789
2024-11-06 08:18:08,1422.5,0,637.0399773156781
2024-11-06 08:18:08,1422.5,0,638.0153700064565
2024-11-06 08:18:08,1422.5,0,643.2841419616349
2024-11-06 08:18:08,1422.5,0,646.8779125948599
2024-11-06 08:18:08,1422.5,0,647.8525704780135
2024-11-06 08:18:08,1422.5,0,648.8271555778133
2024-11-06 08:18:08,1422.5,0,650.7761074600126
2024-11-06 08:18:08,1422.5,0,651.7504742587181
2024-11-06 08:18:08,1422.5,0,652.7247683066895
2024-11-06 08:18:08,1422.5,0,653.6989896120617
2024-11-06 08:18:08,1422.5,0,654.6731381830056
2024-11-06 08:18:08,1422.5,0,655.6472140276538
2024-11-06 08:18:08,1422.5,0,656.6212171541391
2024-11-06 08:18:08,1422.5,0,658.5690052852309
2024-11-06 08:18:08,1422.5,0,659.5427903061454
2024-11-06 08:18:08,1422.5,0,661.4901422992954
2024-11-06 08:18:08,1422.5,0,662.4637092878369
2024-11-06 08:18:08,1422.5,0,663.4372036152001
2024-11-06 08:18:15,1422.5,0,664.395214073697
2024-11-06 08:18:15,1422.5,0,668.6553628467592
2024-11-06 08:18:15,1422.5,0,670.5885953058582
2024-11-06 08:18:15,1422.5,0,678.1824832251722
2024-11-06 08:18:15,1422.5,0,680.1175120176226
2024-11-06 08:18:15,1422.5,0,682.0323876709735
2024-11-06 08:18:15,1422.5,0,683.7744769493044
2024-11-06 08:18:15,1422.5,0,684.7318862335882
2024-11-06 08:18:15,1422.5,0,686.6464936686674
2024-11-06 08:18:33,1422.5,0,687.608310392653
2024-11-06 08:18:33,1422.5,0,688.7354535620772
2024-11-06 08:18:33,1422.5,0,689.6969116899317
2024-11-06 08:18:33,1422.5,0,703.1369116994683
2024-11-06 08:18:33,1422.5,0,707.0721941181729
2024-11-06 08:18:33,1422.5,0,709.1513492154893
2024-11-06 08:18:33,1422.5,0,710.1102873999533
2024-11-06 08:18:33,1422.5,0,714.6034732553989
2024-11-06 08:18:33,1422.5,0,716.7350468609794
2024-11-06 08:18:33,1422.5,0,721.2259435372522
2024-11-06 08:18:33,1422.5,0,724.7575012837117
2024-11-06 08:18:33,1422.5,0,728.0203636323828
2024-11-06 08:18:33,1422.5,0,728.9776828925707
2024-11-06 08:18:33,1422.5,0,729.9349316112014
2024-11-06 08:18:33,1422.5,0,731.8492174550294
2024-11-06 08:18:33,1422.5,0,732.806254595801
2024-11-06 08:18:33,1422.5,0,733.7632212262038
2024-11-06 08:18:34,1422.5,0,732.8208187436747
2024-11-06 08:18:34,1422.5,0,730.70730395548
2024-11-06 08:18:34,1422.5,0,729.9203038239142
2024-11-06 08:18:34,1422.5,0,727.981702763569
2024-11-06 08:18:34,1422.5,0,719.3237037835229
2024-11-06 08:18:34,1422.5,0,712.5475399261527
2024-11-06 08:18:34,1422.5,0,709.2325960742459
2024-11-06 08:18:34,1422.5,0,696.592596088551
2024-11-06 08:18:34,1422.5,0,691.9840504703897
2024-11-06 08:18:34,1422.5,0,691.0413638338337
2024-11-06 08:18:34,1422.5,0,690.0986088825362
2024-11-06 08:18:34,1422.5,0,688.1687563243805
2024-11-06 08:18:34,1422.5,0,686.0546388678003
2024-11-06 08:18:34,1422.5,0,683.1827929072721
2024-11-06 08:18:34,1422.5,0,669.7427928977354
2024-11-06 08:18:34,1422.5,0,661.5573772401865
2024-11-06 08:18:34,1422.5,0,659.4403164375445
2024-11-06 08:18:35,1422.5,0,646.0003164280079
2024-11-06 08:18:35,1422.5,0,639.4932617710764
2024-11-06 08:18:35,1422.5,0,638.5478334657722
2024-11-06 08:18:35,1422.5,0,637.6023365861129
2024-11-06 08:18:35,1422.5,0,636.6567711246535
2024-11-06 08:18:35,1422.5,0,635.7111370739314
