time,a1,a2,a3,a4,a5,a6
2024-11-06 09:02:07,0.0,-88.9907200932948,126.32009766230328, 0.0,-37.32937756900857,0.0
2024-11-06 09:02:07,0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,0.0
2024-11-06 09:02:07,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:08,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:08,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:08,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:08,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:08,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:08,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:09,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:09,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:09,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:09,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:09,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:09,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:10,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:10,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:10,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:10,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:10,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:10,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:11,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:11,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:11,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
2024-11-06 09:02:11,-0.0,-88.12920081417096,125.43600016862919, 0.0,-37.30679935445824,-0.0
